Date,Product_ID,Category,Store_ID,Units_Sold,Price,Discount_Percentage,Promotion_Flag,Stock_Availability,Day_of_Week,Month,Quarter,Holiday_Flag,Is_Weekend,Season,Weather,Local_Event_Flag,Competitor_Price,Economic_Indicator,Sales_Channel,Customer_Segment,Marketing_Spend,Holiday_Name,Lag_1,Lag_7,Lag_14,Rolling_Mean_7,Rolling_Mean_14,Rolling_Mean_30
2024-10-21,P008,Appliances,S04,19,2892.791707918266,0,0,1,Monday,October,Q4,0,0,Autumn,Cloudy,0,2960.242892578678,100.347553873678,Wholesale,Corporate,106.8806722571557,None,33.0,97.0,106.0,54.714285714285715,61.642857142857146,59.13333333333333
2024-10-21,P002,Electronics,S01,3,2900.88,0,0,0,Monday,October,Q4,0,0,Autumn,Cloudy,0,2764.04,104.82,Wholesale,Wholesale,236.52,None,1.0,29.0,14.0,31.285714285714285,37.857142857142854,36.166666666666664
2024-10-21,P001,Electronics,S02,90,2215.239521584611,21,1,1,Monday,October,Q4,0,0,Autumn,Sunny,0,2327.083229878878,97.7448264489178,Wholesale,Corporate,8786.371353901033,None,82.0,27.0,52.0,55.42857142857143,60.07142857142857,40.13333333333333
2024-10-22,P005,Home,S01,44,3274.489128203747,8,1,1,Tuesday,October,Q4,0,0,Autumn,Cloudy,0,3191.192775565976,101.2906641196135,In-Store,Corporate,5165.741343815859,None,8.0,52.0,25.0,25.857142857142858,43.142857142857146,44.43333333333333
2024-10-22,P003,Furniture,S03,0,2134.28,10,1,0,Tuesday,October,Q4,0,0,Autumn,Stormy,0,2089.8,108.18,Wholesale,Retail,968.26,None,12.0,58.0,10.0,46.285714285714285,51.0,47.3
2024-10-22,P005,Home,S01,8,2654.675108521027,0,0,0,Tuesday,October,Q4,0,0,Autumn,Cloudy,0,2695.756765478188,106.3528185476027,Wholesale,Wholesale,400.8729810576261,None,42.0,66.0,6.0,34.142857142857146,43.0,44.7
2024-10-22,P004,Stationery,S03,70,2592.401742032786,17,1,1,Tuesday,October,Q4,0,0,Autumn,Rainy,1,2482.313370262346,109.6148205410114,Online,Corporate,6085.999739250493,None,28.0,78.0,76.0,52.57142857142857,58.0,50.93333333333333
2024-10-22,P001,Electronics,S01,29,2092.82533009297,2,0,1,Tuesday,October,Q4,0,0,Autumn,Stormy,0,2254.475903063552,109.9846964396357,Wholesale,Wholesale,547.7426579731793,None,80.0,38.0,17.0,42.285714285714285,36.642857142857146,31.466666666666665
2024-10-22,P002,Electronics,S04,58,654.1396143049016,3,0,1,Tuesday,October,Q4,0,0,Autumn,Stormy,0,586.9253888935582,97.88225701119542,In-Store,Corporate,567.439318289448,None,50.0,18.0,32.0,36.42857142857143,33.57142857142857,34.93333333333333
2024-10-23,P008,Appliances,S03,12,4505.75,0,0,1,Wednesday,October,Q4,0,0,Autumn,Cloudy,0,4814.71,107.87,Wholesale,Retail,486.25,None,63.0,31.0,15.0,42.142857142857146,35.0,39.0
2024-10-23,P002,Electronics,S04,32,3370.978014316402,0,1,1,Wednesday,October,Q4,0,0,Autumn,Stormy,0,3614.605194105526,103.0163688357931,Wholesale,Retail,271.3915647206532,None,58.0,33.0,5.0,42.142857142857146,35.42857142857143,36.1
2024-10-23,P008,Appliances,S02,1,4767.033491592759,22,1,0,Wednesday,October,Q4,0,0,Autumn,Sunny,0,5144.950376987641,104.6937406125511,In-Store,Corporate,3442.390983363213,None,1.0,1.0,50.0,31.0,41.142857142857146,38.4
2024-10-24,P005,Home,S02,57,2911.457341572477,5,1,1,Thursday,October,Q4,0,0,Autumn,Clear,0,2846.547200503152,106.1026056173323,Wholesale,Wholesale,1461.978012789513,None,1.0,88.0,1.0,44.57142857142857,40.92857142857143,52.63333333333333
2024-10-24,P005,Home,S01,51,4534.985368257232,10,1,1,Thursday,October,Q4,0,0,Autumn,Stormy,0,4543.949700158012,102.1212154774894,Wholesale,Corporate,4717.817947560514,None,44.0,7.0,6.0,24.714285714285715,44.5,44.2
2024-10-24,P004,Stationery,S02,74,1642.31,15,1,1,Thursday,October,Q4,0,0,Autumn,Cloudy,0,1717.46,104.07,Online,Retail,4696.31,None,4.0,35.0,65.0,56.714285714285715,44.92857142857143,41.9
2024-10-24,P008,Appliances,S03,92,1830.428252408663,19,1,1,Thursday,October,Q4,0,0,Autumn,Rainy,0,1676.92825957844,110.1666968755481,In-Store,Wholesale,2004.884506828391,None,12.0,15.0,39.0,39.42857142857143,34.785714285714285,37.8
2024-10-25,P004,Stationery,S03,92,973.816389087499,18,1,1,Friday,October,Q4,0,0,Autumn,Stormy,0,1029.284658885203,98.65478669748168,In-Store,Corporate,3039.732996825437,None,70.0,1.0,63.0,51.42857142857143,57.57142857142857,51.43333333333333
2024-10-25,P007,Sports,S04,20,1318.743857902758,0,0,1,Friday,October,Q4,0,0,Autumn,Clear,0,1257.165186146977,108.4785705958951,Wholesale,Corporate,422.4802419280171,None,75.0,29.0,62.0,41.285714285714285,44.57142857142857,42.93333333333333
2024-10-25,P006,Apparel,S01,79,1686.81600855402,2,1,1,Friday,October,Q4,0,0,Autumn,Sunny,0,1794.910160784015,95.79325936714574,Online,Wholesale,5788.285430486819,None,73.0,75.0,0.0,58.714285714285715,51.714285714285715,55.0
2024-10-25,P007,Sports,S04,75,3845.57,20,1,1,Friday,October,Q4,0,0,Autumn,Sunny,1,4069.76,95.98,Wholesale,Wholesale,4332.16,None,37.0,73.0,37.0,41.0,41.857142857142854,43.2
2024-10-25,P006,Apparel,S01,1,4595.063878869867,0,0,0,Friday,October,Q4,0,0,Autumn,Clear,0,4666.459995512009,97.42677714060423,In-Store,Wholesale,659.0644830776112,None,79.0,46.0,73.0,59.285714285714285,57.357142857142854,55.56666666666667
2024-10-26,P003,Furniture,S01,65,1504.120698362811,8,1,1,Saturday,October,Q4,0,1,Autumn,Sunny,0,1445.877978433542,104.3860009735832,Online,Wholesale,2768.446464790831,None,21.0,100.0,104.0,41.42857142857143,38.214285714285715,43.53333333333333
2024-10-26,P001,Electronics,S02,99,1125.26,20,1,1,Saturday,October,Q4,0,1,Autumn,Sunny,0,1020.18,95.76,In-Store,Wholesale,2391.54,None,90.0,102.0,86.0,64.42857142857143,62.785714285714285,43.1
2024-10-26,P008,Appliances,S04,72,4028.705641472943,12,1,1,Saturday,October,Q4,0,1,Autumn,Stormy,0,4123.0648923943,108.1469119407948,Wholesale,Corporate,5078.033757494441,None,19.0,73.0,77.0,43.57142857142857,55.42857142857143,56.4
2024-10-26,P005,Home,S04,60,4207.261210375573,1,1,1,Saturday,October,Q4,0,1,Autumn,Stormy,1,3911.275985307551,97.71915397315453,Wholesale,Wholesale,7611.506309051629,None,98.0,75.0,15.0,61.42857142857143,58.785714285714285,49.43333333333333
2024-10-27,P005,Home,S03,1,868.6855988629912,9,1,0,Sunday,October,Q4,0,1,Autumn,Rainy,0,774.2846748744508,108.9069316299512,Online,Wholesale,3196.620264928706,None,64.0,66.0,43.0,55.714285714285715,42.142857142857146,51.13333333333333
2024-10-27,P007,Sports,S02,39,4994.437288824624,13,1,1,Sunday,October,Q4,0,1,Autumn,Clear,0,4807.584716906137,106.2071634806618,Online,Retail,4478.36105812795,None,43.0,5.0,49.0,33.857142857142854,36.0,33.56666666666667
2024-10-27,P006,Apparel,S04,65,2624.61,15,1,1,Sunday,October,Q4,0,1,Autumn,Sunny,0,2557.66,103.91,Online,Corporate,6075.36,None,21.0,28.0,90.0,28.0,38.857142857142854,33.03333333333333
2024-10-27,P002,Electronics,S01,64,4131.916450502121,21,1,1,Sunday,October,Q4,0,1,Autumn,Clear,0,4305.168421125921,109.3975396164779,Online,Wholesale,441.320415536951,None,3.0,68.0,75.0,27.571428571428573,37.07142857142857,36.233333333333334
2024-10-27,P001,Electronics,S03,1,4784.491589999607,4,0,1,Sunday,October,Q4,0,1,Autumn,Sunny,0,5250.299390256106,97.76823273505795,In-Store,Retail,434.6339370133296,None,31.0,82.0,98.0,35.42857142857143,33.642857142857146,42.733333333333334
2024-10-28,P007,Sports,S02,69,1122.572433909542,10,1,1,Monday,October,Q4,0,0,Autumn,Clear,0,1139.014283878798,103.3385803170425,Wholesale,Retail,7767.907760536035,None,39.0,1.0,43.0,38.714285714285715,35.285714285714285,32.7
2024-10-28,P006,Apparel,S03,36,984.87,0,0,1,Monday,October,Q4,0,0,Autumn,Sunny,0,896.16,107.81,Online,Retail,323.69,None,91.0,17.0,5.0,48.714285714285715,40.785714285714285,33.93333333333333
2024-10-29,P004,Stationery,S02,36,2990.061782810166,0,0,1,Tuesday,October,Q4,0,0,Autumn,Stormy,1,3222.434625981366,105.0121739019314,In-Store,Corporate,163.8712754531943,None,74.0,62.0,1.0,62.285714285714285,45.57142857142857,42.266666666666666
2024-10-29,P008,Appliances,S03,45,4327.719289678897,2,1,1,Tuesday,October,Q4,0,0,Autumn,Clear,1,3950.961366138637,109.1307715444641,Online,Retail,6698.207196664768,None,92.0,13.0,21.0,50.42857142857143,38.57142857142857,38.63333333333333
2024-10-29,P008,Appliances,S02,49,2613.020461267978,12,1,1,Tuesday,October,Q4,0,0,Autumn,Cloudy,0,2789.404725074342,101.9355511671165,Online,Retail,2112.75840669453,None,1.0,33.0,55.0,31.0,37.642857142857146,38.4
2024-10-29,P004,Stationery,S03,53,3327.62,10,1,1,Tuesday,October,Q4,0,0,Autumn,Sunny,0,3601.49,104.71,Wholesale,Retail,2625.82,None,92.0,71.0,55.0,64.42857142857143,59.642857142857146,52.43333333333333
2024-10-29,P008,Appliances,S01,96,663.9230348354987,12,1,1,Tuesday,October,Q4,0,0,Autumn,Sunny,0,643.0256088677348,104.4299038938127,In-Store,Wholesale,5756.274524642493,None,2.0,86.0,51.0,55.857142857142854,44.857142857142854,47.2
2024-10-29,P008,Appliances,S04,1,2485.454854204088,14,1,0,Tuesday,October,Q4,0,0,Autumn,Stormy,0,2605.525166610288,106.9112299703403,Wholesale,Retail,4560.77267078552,None,72.0,16.0,74.0,43.42857142857143,55.07142857142857,55.6
2024-10-29,P001,Electronics,S01,38,4296.657268915753,12,1,1,Tuesday,October,Q4,0,0,Autumn,Cloudy,0,4636.103767383601,109.0015418116056,In-Store,Wholesale,1008.835939619059,None,29.0,50.0,43.0,41.0,37.5,31.266666666666666
2024-10-30,P006,Apparel,S04,2,3567.170959346511,7,1,0,Wednesday,October,Q4,0,0,Autumn,Rainy,0,3706.35017282715,104.3451686869461,Online,Wholesale,5023.367981457927,None,65.0,47.0,52.0,33.285714285714285,37.07142857142857,35.166666666666664
2024-10-30,P002,Electronics,S01,37,4044.380471137584,12,1,1,Wednesday,October,Q4,0,0,Autumn,Cloudy,0,3788.477789500374,96.25394161327897,Wholesale,Corporate,5873.726046901875,None,64.0,32.0,62.0,27.0,36.285714285714285,36.233333333333334
2024-10-30,P001,Electronics,S03,1,2218.297033644375,1,0,0,Wednesday,October,Q4,0,0,Autumn,Clear,0,2187.061512035079,108.7522805821863,Wholesale,Wholesale,614.5864883169886,None,1.0,3.0,49.0,23.857142857142858,26.714285714285715,41.833333333333336
2024-10-30,P007,Sports,S04,87,2990.305640752039,21,1,1,Wednesday,October,Q4,0,0,Autumn,Stormy,1,3082.444814863129,100.0887925606823,In-Store,Wholesale,2296.570261839096,None,20.0,64.0,37.0,40.0,41.57142857142857,41.53333333333333
2024-10-30,P005,Home,S03,55,2234.27,5,1,1,Wednesday,October,Q4,0,0,Autumn,Stormy,0,2108.35,99.53,Wholesale,Wholesale,4272.95,None,1.0,53.0,1.0,46.42857142857143,39.142857142857146,49.63333333333333
2024-10-30,P001,Electronics,S02,68,961.3473827071066,7,1,1,Wednesday,October,Q4,0,0,Autumn,Sunny,0,948.1414915597127,101.0452389671664,Wholesale,Corporate,4434.220626176627,None,99.0,102.0,54.0,64.0,63.714285714285715,46.36666666666667
2024-10-31,P005,Home,S01,4,2528.887268210166,3,1,0,Thursday,October,Q4,0,0,Autumn,Cloudy,1,2635.731898844354,97.96524202614447,Online,Wholesale,3615.45582838582,None,51.0,18.0,112.0,31.0,47.714285714285715,44.36666666666667
2024-10-31,P006,Apparel,S03,1,3819.127223513829,0,1,0,Thursday,October,Q4,0,0,Autumn,Sunny,0,3470.555683004571,105.7784223424819,In-Store,Wholesale,5217.869131184839,None,36.0,22.0,50.0,51.42857142857143,43.0,35.1
2024-10-31,P002,Electronics,S01,103,2655.27,15,1,1,Thursday,October,Q4,0,0,Autumn,Clear,1,2713.18,99.48,Online,Corporate,1106.45,None,34.0,58.0,4.0,28.285714285714285,33.0,37.266666666666666
2024-10-31,P002,Electronics,S01,34,1685.427272337413,0,0,1,Thursday,October,Q4,0,0,Autumn,Stormy,0,1554.620194676991,106.7662113187663,Wholesale,Corporate,0.0,None,37.0,30.0,55.0,27.714285714285715,34.5,36.13333333333333
2024-10-31,P008,Appliances,S02,51,2614.951523996986,13,1,1,Thursday,October,Q4,0,0,Autumn,Cloudy,0,2803.361481067653,101.9173496742148,Online,Retail,2108.866089259564,None,49.0,46.0,54.0,33.285714285714285,37.214285714285715,37.93333333333333
2024-10-31,P001,Electronics,S04,60,1337.780613384814,10,1,1,Thursday,October,Q4,0,0,Autumn,Stormy,0,1336.16708441039,103.7980269102092,Online,Retail,8799.579370065532,None,61.0,34.0,61.0,37.714285714285715,45.142857142857146,50.833333333333336
2024-11-01,P004,Stationery,S03,75,2579.665991615273,23,1,1,Friday,November,Q4,1,0,Autumn,Rainy,1,2476.388906710595,109.544322432602,Online,Corporate,6157.699234470399,Diwali,53.0,66.0,75.0,61.857142857142854,59.5,52.53333333333333
2024-11-01,P008,Appliances,S04,51,2415.964126988878,16,1,1,Friday,November,Q4,1,0,Autumn,Rainy,0,2516.650875254717,102.0125827355832,Wholesale,Wholesale,9398.14758870482,Diwali,1.0,71.0,58.0,41.285714285714285,49.857142857142854,53.13333333333333
2024-11-01,P008,Appliances,S04,75,457.0880347846535,13,1,1,Friday,November,Q4,1,0,Autumn,Clear,0,469.1384809145048,106.8217635972006,Online,Corporate,5766.13997644823,Diwali,51.0,7.0,54.0,38.42857142857143,49.357142857142854,54.733333333333334
2024-11-01,P006,Apparel,S02,1,1038.262878158124,15,1,0,Friday,November,Q4,1,0,Autumn,Sunny,0,1007.709305487252,97.10845224703547,Online,Retail,5355.316513295481,Diwali,25.0,45.0,40.0,49.857142857142854,35.5,42.93333333333333
2024-11-01,P005,Home,S03,20,4335.16,0,0,1,Friday,November,Q4,1,0,Autumn,Rainy,1,4565.33,108.5,Wholesale,Corporate,330.27,Diwali,55.0,81.0,5.0,46.714285714285715,43.0,49.13333333333333
2024-11-02,P005,Home,S03,62,726.1385872266446,6,1,1,Saturday,November,Q4,0,1,Autumn,Stormy,0,810.5323717944325,107.866325842365,In-Store,Wholesale,7273.649398624252,None,20.0,5.0,0.0,38.0,44.07142857142857,47.333333333333336
2024-11-02,P003,Furniture,S01,37,3345.92,0,0,1,Saturday,November,Q4,0,1,Autumn,Stormy,0,3504.34,103.75,Wholesale,Retail,171.58,None,65.0,1.0,37.0,36.42857142857143,35.42857142857143,42.36666666666667
2024-11-02,P007,Sports,S03,36,4694.484328780562,16,1,1,Saturday,November,Q4,0,1,Autumn,Rainy,0,4779.201168791034,107.5843432707166,Wholesale,Corporate,9323.615651848144,None,66.0,6.0,78.0,46.42857142857143,47.42857142857143,47.63333333333333
2024-11-02,P004,Stationery,S02,46,3477.864726843079,9,1,1,Saturday,November,Q4,0,1,Autumn,Stormy,0,3422.983628490749,99.70328609903518,Wholesale,Retail,8633.701426429152,None,36.0,93.0,31.0,58.57142857142857,48.07142857142857,42.2
2024-11-03,P006,Apparel,S02,75,2408.514404904673,14,1,1,Sunday,November,Q4,0,1,Autumn,Clear,0,2491.350686809376,107.8370084057758,Wholesale,Wholesale,8512.34396779539,None,1.0,74.0,30.0,43.57142857142857,32.714285714285715,42.0
2024-11-03,P008,Appliances,S02,55,4377.438912201515,13,1,1,Sunday,November,Q4,0,1,Autumn,Stormy,1,4438.237096599542,108.0048652675011,Online,Retail,2078.705515326631,None,51.0,58.0,1.0,34.0,37.0,37.7
2024-11-04,P004,Stationery,S04,1,2179.589121562437,0,0,0,Monday,November,Q4,0,0,Autumn,Rainy,0,2252.525196117015,104.9879956395919,In-Store,Retail,359.0974337773112,None,47.0,31.0,1.0,26.285714285714285,34.642857142857146,40.766666666666666
2024-11-04,P008,Appliances,S02,4,3756.41,15,1,0,Monday,November,Q4,0,0,Autumn,Rainy,0,3872.43,98.33,Online,Wholesale,8778.61,None,55.0,30.0,77.0,33.57142857142857,40.857142857142854,37.9
2024-11-04,P003,Furniture,S01,1,1572.014419848409,19,1,0,Monday,November,Q4,0,0,Autumn,Cloudy,0,1657.400308043133,106.1610404603359,Wholesale,Corporate,2596.253621365404,None,37.0,121.0,33.0,41.57142857142857,35.42857142857143,43.2
2024-11-05,P007,Sports,S03,59,1984.08,10,1,1,Tuesday,November,Q4,0,0,Autumn,Stormy,0,1972.39,108.0,Wholesale,Wholesale,9470.86,None,36.0,58.0,10.0,50.714285714285715,44.42857142857143,48.1
2024-11-05,P001,Electronics,S01,17,4940.135431931516,9,1,1,Tuesday,November,Q4,0,0,Autumn,Cloudy,0,4618.787705538256,97.51847797329603,Wholesale,Wholesale,6302.185277090144,None,38.0,82.0,29.0,39.285714285714285,37.142857142857146,31.333333333333332
2024-11-05,P006,Apparel,S04,51,2449.319789303705,2,1,1,Tuesday,November,Q4,0,0,Autumn,Sunny,0,2258.245396842069,110.0072157855629,Wholesale,Corporate,8558.688847786012,None,2.0,29.0,70.0,26.857142857142858,33.5,33.666666666666664
2024-11-06,P002,Electronics,S01,43,4042.802251332719,11,1,1,Wednesday,November,Q4,0,0,Autumn,Cloudy,0,3791.492368457806,96.56263872780917,Wholesale,Corporate,5181.935055372113,None,103.0,1.0,61.0,34.714285714285715,40.07142857142857,39.3
2024-11-06,P002,Electronics,S04,46,4469.25,10,1,1,Wednesday,November,Q4,0,0,Autumn,Stormy,1,4289.01,95.81,Online,Retail,9927.3,None,32.0,22.0,29.0,42.0,37.357142857142854,36.333333333333336
2024-11-07,P007,Sports,S03,84,1113.067787633935,17,1,1,Thursday,November,Q4,0,0,Autumn,Clear,1,1024.537799880745,94.88363818465379,Wholesale,Retail,7153.202289602684,None,59.0,40.0,69.0,50.857142857142854,47.92857142857143,47.7
2024-11-07,P008,Appliances,S01,102,676.9419237994705,13,1,1,Thursday,November,Q4,0,0,Autumn,Sunny,0,647.4642143447364,104.81447192065,In-Store,Wholesale,5112.453094699223,None,96.0,65.0,61.0,57.285714285714285,48.07142857142857,48.9
2024-11-07,P001,Electronics,S03,41,3408.236808260175,7,1,1,Thursday,November,Q4,0,0,Autumn,Stormy,0,3735.791463394704,104.2542556211542,In-Store,Retail,6419.626403251274,None,1.0,1.0,1.0,23.571428571428573,23.285714285714285,41.86666666666667
2024-11-07,P006,Apparel,S04,32,4938.52,5,1,1,Thursday,November,Q4,0,0,Autumn,Cloudy,0,5214.03,102.31,Wholesale,Retail,3477.43,None,51.0,69.0,4.0,30.0,32.142857142857146,32.8
2024-11-08,P008,Appliances,S03,70,3397.217802197479,19,1,1,Friday,November,Q4,0,0,Autumn,Cloudy,1,3164.577988449435,101.3998147540891,In-Store,Wholesale,2900.53672486511,None,45.0,84.0,3.0,55.0,40.285714285714285,37.9
2024-11-08,P001,Electronics,S01,7,2369.86,0,0,0,Friday,November,Q4,0,0,Autumn,Rainy,0,2505.04,106.7,Online,Wholesale,216.86,None,17.0,1.0,19.0,30.0,36.285714285714285,31.066666666666666
2024-11-09,P004,Stationery,S02,34,4578.003184564659,2,1,1,Saturday,November,Q4,0,1,Autumn,Sunny,0,4796.541521262142,102.1757908994683,In-Store,Wholesale,3847.676074165698,None,46.0,74.0,1.0,51.857142857142854,49.142857142857146,42.6
2024-11-09,P008,Appliances,S04,86,2775.836591062215,22,1,1,Saturday,November,Q4,0,1,Autumn,Clear,0,2998.602931853217,107.1342312182758,In-Store,Wholesale,2089.049388900944,None,75.0,86.0,108.0,48.142857142857146,50.857142857142854,54.06666666666667
2024-11-09,P007,Sports,S04,66,2259.32,5,1,1,Saturday,November,Q4,0,1,Autumn,Sunny,0,2274.59,105.96,Online,Corporate,7690.05,None,87.0,42.0,97.0,43.285714285714285,45.142857142857146,41.266666666666666
2024-11-10,P001,Electronics,S03,39,3411.274301232505,7,1,1,Sunday,November,Q4,0,1,Autumn,Stormy,0,3742.256880822345,104.3276434179875,In-Store,Retail,5635.053392284315,None,41.0,66.0,45.0,29.285714285714285,26.142857142857142,41.733333333333334
2024-11-10,P004,Stationery,S01,73,3448.39,15,1,1,Sunday,November,Q4,0,1,Autumn,Rainy,0,3318.79,96.54,Wholesale,Wholesale,3408.09,None,70.0,72.0,76.0,48.857142857142854,46.785714285714285,49.43333333333333
2024-11-10,P001,Electronics,S01,27,2089.907723529607,4,0,1,Sunday,November,Q4,0,1,Autumn,Stormy,0,2243.348875290774,109.2719471166139,Wholesale,Wholesale,725.3225500424606,None,7.0,1.0,24.0,30.857142857142858,35.42857142857143,31.266666666666666
2024-11-10,P004,Stationery,S02,34,4335.976057391759,7,1,1,Sunday,November,Q4,0,1,Autumn,Cloudy,0,4051.893314890838,109.038535556828,In-Store,Corporate,5258.363012774749,None,34.0,55.0,71.0,46.142857142857146,51.5,42.7
2024-11-10,P008,Appliances,S02,45,2759.986427159149,3,1,1,Sunday,November,Q4,0,1,Autumn,Cloudy,1,3024.277375189678,102.1109140408577,In-Store,Corporate,5450.988076941002,None,4.0,48.0,79.0,29.857142857142858,35.642857142857146,37.766666666666666
2024-11-11,P002,Electronics,S01,0,1631.37,0,1,0,Monday,November,Q4,0,0,Autumn,Clear,1,1578.46,108.32,Online,Corporate,9963.32,None,43.0,1.0,40.0,40.714285714285715,38.785714285714285,38.13333333333333
2024-11-12,P008,Appliances,S03,32,3800.55,0,1,1,Tuesday,November,Q4,0,0,Autumn,Rainy,0,3973.22,96.97,Wholesale,Retail,6102.08,None,70.0,37.0,17.0,53.0,45.07142857142857,39.4
2024-11-13,P003,Furniture,S01,65,1959.64,15,1,1,Wednesday,November,Q4,0,0,Autumn,Stormy,0,2065.95,104.35,Wholesale,Retail,6788.71,None,1.0,16.0,10.0,24.428571428571427,33.142857142857146,41.166666666666664
2024-11-14,P006,Apparel,S04,1,1635.190119329745,6,1,0,Thursday,November,Q4,0,0,Autumn,Sunny,0,1501.444280414443,97.45980149772832,Online,Corporate,5061.575317796831,None,32.0,1.0,69.0,24.714285714285715,34.142857142857146,32.833333333333336
2024-11-14,P001,Electronics,S01,40,3510.8,5,1,1,Thursday,November,Q4,0,0,Autumn,Stormy,0,3544.0,102.12,Online,Retail,7104.32,None,27.0,44.0,45.0,34.57142857142857,35.642857142857146,30.8
2024-11-15,P008,Appliances,S02,2,4765.548488096028,16,1,0,Friday,November,Q4,0,0,Autumn,Sunny,0,5132.625459272698,104.7410814056061,In-Store,Corporate,2771.02139100987,None,45.0,1.0,43.0,29.428571428571427,33.214285714285715,39.266666666666666
2024-11-15,P001,Electronics,S03,0,2220.18,0,0,0,Friday,November,Q4,0,0,Autumn,Clear,0,2184.14,108.48,Wholesale,Wholesale,308.85,None,39.0,64.0,29.0,25.428571428571427,25.714285714285715,40.8
2024-11-16,P005,Home,S01,44,3966.85,5,1,1,Saturday,November,Q4,0,1,Autumn,Clear,0,4187.37,107.47,Online,Corporate,7182.65,None,4.0,5.0,21.0,29.0,40.0,43.13333333333333
2024-11-16,P005,Home,S02,89,1624.678187599739,22,1,1,Saturday,November,Q4,0,1,Autumn,Sunny,1,1756.961588917911,97.31755654980057,Online,Retail,6215.682461707651,None,57.0,52.0,55.0,40.142857142857146,44.92857142857143,51.5
2024-11-16,P001,Electronics,S01,27,2473.508145680736,0,1,1,Saturday,November,Q4,0,1,Autumn,Rainy,0,2622.689652455615,104.1899695584445,Online,Wholesale,1732.683004044993,None,40.0,80.0,40.0,34.0,35.285714285714285,30.933333333333334
2024-11-16,P001,Electronics,S01,44,3775.71078777641,2,1,1,Saturday,November,Q4,0,1,Autumn,Cloudy,1,3813.524786915218,104.3623858339771,Wholesale,Retail,2805.125290597226,None,27.0,29.0,38.0,26.428571428571427,34.357142857142854,30.466666666666665
2024-11-16,P004,Stationery,S02,34,2994.176496390982,0,0,1,Saturday,November,Q4,0,1,Autumn,Stormy,1,3232.98839372926,104.3323592594324,In-Store,Corporate,682.0684371605732,None,34.0,74.0,31.0,43.142857142857146,48.857142857142854,41.733333333333334
2024-11-16,P008,Appliances,S04,8,3897.598466228267,16,1,0,Saturday,November,Q4,0,1,Autumn,Sunny,0,4266.937138354437,105.0900856663273,In-Store,Corporate,7095.619206313368,None,86.0,33.0,3.0,48.142857142857146,49.285714285714285,55.733333333333334
2024-11-16,P003,Furniture,S01,21,4747.035123973066,7,1,1,Saturday,November,Q4,0,1,Autumn,Rainy,0,5052.835039048376,97.36854458869018,In-Store,Retail,9770.868337077862,None,65.0,17.0,57.0,31.428571428571427,37.07142857142857,41.3
2024-11-17,P008,Appliances,S01,52,2448.272605454528,2,1,1,Sunday,November,Q4,0,1,Autumn,Cloudy,0,2629.169171003363,99.58847019384406,Wholesale,Corporate,3250.381331563205,None,102.0,103.0,62.0,62.57142857142857,51.0,50.7
2024-11-17,P005,Home,S02,83,389.15,5,1,1,Sunday,November,Q4,0,1,Autumn,Stormy,0,368.49,95.19,Online,Retail,8434.71,None,89.0,74.0,28.0,45.42857142857143,47.357142857142854,52.5
2024-11-17,P007,Sports,S01,18,4599.149915917255,1,0,1,Sunday,November,Q4,0,1,Autumn,Cloudy,0,4719.213944067566,96.10702785083106,In-Store,Corporate,462.0090284622914,None,34.0,63.0,34.0,35.0,33.714285714285715,44.36666666666667
2024-11-18,P008,Appliances,S02,0,4757.34,20,1,0,Monday,November,Q4,0,0,Autumn,Sunny,0,5142.47,104.67,In-Store,Corporate,3009.19,None,2.0,1.0,1.0,29.571428571428573,30.285714285714285,38.166666666666664
2024-11-19,P001,Electronics,S01,71,4103.26,20,1,1,Tuesday,November,Q4,0,0,Autumn,Cloudy,0,4350.77,99.69,Wholesale,Retail,1402.49,None,44.0,38.0,50.0,28.571428571428573,34.785714285714285,30.6
2024-11-20,P002,Electronics,S01,33,1697.823018024814,0,0,1,Wednesday,November,Q4,0,0,Autumn,Stormy,0,1549.097951710809,106.7045350064837,Wholesale,Corporate,0.0,None,0.0,3.0,29.0,40.57142857142857,35.92857142857143,34.8
2024-11-20,P001,Electronics,S01,37,4289.59,15,1,1,Wednesday,November,Q4,0,0,Autumn,Cloudy,0,4628.06,109.33,In-Store,Wholesale,1383.04,None,71.0,17.0,82.0,33.285714285714285,36.285714285714285,32.0
2024-11-20,P006,Apparel,S02,33,1654.74295286766,4,0,1,Wednesday,November,Q4,0,0,Autumn,Cloudy,0,1509.153112614228,109.2528449703098,Wholesale,Retail,397.8520069151931,None,75.0,40.0,49.0,43.714285714285715,35.92857142857143,42.96666666666667
2024-11-21,P006,Apparel,S02,55,746.39,5,1,1,Thursday,November,Q4,0,0,Autumn,Cloudy,0,774.74,102.17,In-Store,Wholesale,8918.18,None,32.0,59.0,1.0,39.142857142857146,36.785714285714285,41.2
2024-11-21,P006,Apparel,S03,2,966.3592794319824,20,1,0,Thursday,November,Q4,0,0,Autumn,Cloudy,1,1039.92340911548,106.8022227720351,Wholesale,Retail,6753.231602710503,None,1.0,48.0,62.0,48.42857142857143,39.5,33.0
2024-11-21,P006,Apparel,S02,32,3225.699118234283,0,0,1,Thursday,November,Q4,0,0,Autumn,Stormy,0,3024.16423246367,108.2806956238425,Wholesale,Retail,210.9413359934496,None,33.0,57.0,4.0,42.714285714285715,34.785714285714285,43.333333333333336
